3 SEASONS CAMPING RESORT INC     151.925000   REHOBOTH BEA  IB    DE WNDY333
GOOTEES MARINE INC               151.775000   GOLDEN HILL   IB    MD WZF556
GORDYS LUMBER CO INC             806.000000   LAUREL        YB    MD WNUP592
GOSLEE ROOFING & SHEET METAL I   806.000000   SALISBURY     YB    MD WNQW726
GREENBUSH SERVICE CO INC         461.025000   EDEN          IB    MD WNKP584
GREENBUSH SERVICE CO INC         466.025000   EDEN          IB    MD WNKP584
GREENE, KENNETH R                810.062500   CAMBRIDGE     GB    MD WPBZ468
GREENE, KENNETH R                855.062500   CAMBRIDGE     GB    MD WPBZ468
GREENWOOD VOLUNTEER FIRE CO NO    33.420000   GREENWOOD     PF    DE WPCC689
GREENWOOD VOLUNTEER FIRE CO NO    33.580000   GREENWOOD     PF    DE WPCC689
GREENWOOD VOLUNTEER FIRE CO NO    33.720000   GREENWOOD     PF    DE WPCC689
GREENWOOD VOLUNTEER FIRE CO NO    33.780000   GREENWOOD     PF    DE WPCC689
GREENWOOD VOLUNTEER FIRE CO NO    33.860000   GREENWOOD     PF    DE WPCC689
GREENWOOD VOLUNTEER FIRE CO NO    33.920000   GREENWOOD     PF    DE WPCC689
GREENWOOD VOLUNTEER FIRE CO NO    33.960000   GREENWOOD     PF    DE WPCC689
GREENWOOD VOLUNTEER FIRE COMPA    33.780000   GREENWOOD     PF    DE KGF600
GREENWOOD VOLUNTEER FIRE COMPA    33.820000   GREENWOOD     PF    DE KGF600
GREENWOOD VOLUNTEER FIRE COMPA    33.860000   GREENWOOD     PF    DE KGF600
GREENWOOD, TOWN OF               155.535000   GREENWOOD     PP    DE WPBR397
GROCE, GLENDA M                  151.745000   SALISBURY     IB    MD WNZN626
GROCE, NEWTON E:GROCE, GLENDA    155.385000   SALISBURY     PS    MD WNSV522
GROTTO PIZZA INC                 151.655000   REHOBOTH BEA  IB    DE WNKW588
GROVES, BARRY                    806.000000   CAMBRIDGE     YB    MD WNJU579
GRUMMAN AEROSPACE                154.540000   BETHPAGE      IB    MD KD22862
GUMBORO VOLUNTEER FIRE DEPT IN    33.580000   MILLSBORO     PF    DE KVV638
GUMBORO VOLUNTEER FIRE DEPT IN    33.720000   MILLSBORO     PF    DE KVV638
GUMBORO VOLUNTEER FIRE DEPT IN    33.780000   MILLSBORO     PF    DE KVV638
GUMBORO VOLUNTEER FIRE DEPT IN    33.860000   MILLSBORO     PF    DE KVV638
GUMBORO VOLUNTEER FIRE DEPT IN    33.920000   MILLSBORO     PF    DE KVV638
GUMBORO VOLUNTEER FIRE DEPT IN    33.960000   MILLSBORO     PF    DE KVV638
GUY EDGARS HEATING AND AIR CON   806.000000   HURLOCK       YB    MD WNRJ648
GUY FARMS INC                    461.850000   SALISBURY     IB    MD KNAQ256
GUY FARMS INC                    466.850000   SALISBURY     IB    MD KNAQ256
H & G RESTAURANT                 151.715000   EASTON        IB    MD WSM509
H & G RESTAURANT INC             464.200000   EASTON        IB    MD KNHL591
H & G RESTAURANT INC             469.200000   EASTON        IB    MD KNHL591
H & L CONSTRUCTION INC           806.000000   SEAFORD       YB    DE WNYA959
H A HASTINGS CO INC               43.980000   HEBRON        LJ    MD KXZ574
H J KANE ENTERPRISES LTD         160.035000   LEWES         LJ    DE KTZ830
H J KANE ENTERPRISES LTD         160.035000   SALISBURY     LJ    MD KTZ830
H V S PARTNERS/SALISBURY         450.350000   SALISBURY     BA    MD KB96857
H V S PARTNERS/SALISBURY         450.550000   SALISBURY     BA    MD KB96857
HACKNEY, LOUIS                   159.900000   SALISBURY     LX    MD WNRW499
HALPERN ASSOCIATES INC           806.000000   SEAFORD       YB    DE WNNM615
HAMPSHIRE, HAROLD                461.850000   SALISBURY     IB    MD WRF835
HAMPSHIRE, HAROLD                466.850000   SALISBURY     IB    MD KA57034
HAMPSHIRE, HAROLD                466.850000   SALISBURY     IB    MD WGD360
HANCOCK, LAWRENCE E              806.000000   SALISBURY     YB    MD WNRI757
HARDEES                           30.840000   EASTON        IB    MD KD38180
HARDEES                           30.840000   GEORGETOWN    IB    DE KD25411
HARDEES                           30.840000   SALISBURY     IB    MD KD38179
HARDEES                           30.840000   SEAFORD       IB    DE KD30426
HARDEES                          154.570000   EASTON        IB    MD KD38180
HARDEES                          154.570000   GEORGETOWN    IB    DE KD25411
HARDEES                          154.570000   SALISBURY     IB    MD KD38179
HARDEES                          154.570000   SEAFORD       IB    DE KD30426
HARDING, CLYDE                   806.000000   RHODESDALE    YB    MD WNNE556
HARDING, DARCY                   151.925000   CAMBRIDGE     IB    MD KQF598
HARLEY DAVIDSON OF SEAFORD DE    806.000000   SEAFORD       YB    DE WNWZ335
HARPER FARMS INC                 152.465000   RHODESDALE    IS    MD KBU297
HARRISON JR, RAYMOND T           464.200000   EASTON        IB    MD KNJJ701
HARRISON JR, RAYMOND T           469.200000   EASTON        IB    MD KNJJ701
HARRISON SPORTS FISHING CENTER   806.000000   TILGHMAN      YB    MD WNGI903
HARRY CASWELL INC                806.000000   LEWES         YB    DE WNUV233
HARRY H ISAACS FARMS INC         153.005000   MILTON        IS    DE KNEA776
HASTINGS, CHARLES W              806.000000   SELBYVILLE    YB    MD WNNB674
HASTINGS, EUGENE                 462.562500   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.575000   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.587500   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.600000   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.612500   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.637500   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.662500   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.675000   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.687500   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 462.712500   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 467.575000   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 467.600000   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, EUGENE                 467.675000   REHOBOTH BEA  ZA    DE KAE5894
HASTINGS, GEORGE L               152.930000   SECRETARY     IS    MD WNNU908
HASTINGS, HARRY N                806.000000   SALISBURY     YB    MD WNJG812
HAUSE, BRIAN                     464.200000   EASTON        IB    MD KNJM534
HAUSE, BRIAN                     469.200000   EASTON        IB    MD KNJM534
HAUSMEISTER INC                  806.000000   SALISBURY     YB    MD WNYT503
HEBRON, TOWN OF                  153.980000   HEBRON        PL    MD KD46290
HENLOPEN CONDOMINIUM COUNCIL I   151.835000   REHOBOTH      IB    DE KZG931
HENSON AVIATION INC              463.262500   SALISBURY     IB    MD KB94629
HENSON AVIATION INC              463.262500   SALISBURY     IB    MD KB94633
HENSON AVIATION INC              468.262500   SALISBURY     IB    MD KB94629
HENSON AVIATION INC              468.262500   SALISBURY     IB    MD KB94633
HENSON AVIATION INC              469.775000   SALISBURY     IB    MD KD39027
HENSON AVIATION INC              806.000000   SALISBURY     YB    MD WNIY988
HICKMAN OVERHEAD DOOR CO INC     464.350000   WILLIAMSBURG  IB    MD KNJV991
HICKMAN PLUMBING HEATING & AIR   806.000000   POCOMOKE      YB    MD WNZI552
HILLYS GARDEN CENTER INC         151.745000   EASTON        IB    MD KD39486
HILLYS GARDEN CENTER INC         151.835000   EASTON        IB    MD KD41632
HITCHENS BROTHERS INC             31.840000   SELBYVILLE    IS    DE KNGA341
HITCHENS, ROLAND                 152.300000   GEORGETOWN    IB    DE WNJI552
HOBART CORP                      461.450000   SALISBURY     IB    MD KNDZ441
HOBART CORP                      466.450000   SALISBURY     IB    MD KNDZ441
HOCKERS SUPER THRIFT             467.775000   CLARKSVILLE   IB    DE KB95557
HOCKERS SUPER THRIFT             467.825000   CLARKSVILLE   IB    DE KB95557
HOFF, K D                         35.020000   EASTON        IB    MD KD23164
HOFF, K D                        154.600000   EASTON        IB    MD KD23164
HOLDING, JEFFREY A               806.000000   MILTON        YB    DE WNQQ614
HOLLER, ROBERT W                 806.000000   SALISBURY     GX    MD WPBW455
HOLLER, ROBERT W                 851.562500   SALISBURY     GX    MD WPBW455
HOLLOWAY FUNERAL HOME            154.515000   SALISBURY     IB    MD WSL904
HOLT CO INC                      806.000000   FEDERALSBURG  YB    MD WNNP968
HOME HEALTH CARE CENTER INC      461.325000   OAK ORCHARD   IB    DE KNHN987
HOMEOWNER BUILDING SUPPLY INC    806.000000   CAMBRIDGE     YB    MD WNQP383
HOOPERS ISLAND VOL FIRE CO INC    46.060000   FISHING CREE  PF    MD KAP748
HOPKINS, R KELLER                806.000000   BRIDGEVILLE   YB    DE WNMS495
HORSEY, DAVID G                  461.625000   SEAFORD       IB    DE WZF741
HORSEY, DAVID G                  466.625000   SEAFORD       IB    DE WZF741
HOVATTER, DAVID A                806.000000   DELMAR        YB    MD WNPT628
HOWARD B ELLIOTT AND SONS INC    806.000000   SALISBURY     YB    MD WNRK440
HUDSON FLOOR COVERING INC        806.000000   BETHANY BEAC  YB    DE WNPI993
HUDSON JR, ORVILLE C             806.000000   SELBYVILLE    YB    MD WNZC749
HUDSON, JOSEPH R                 151.565000   MILTON        IS    DE KQ5170
HUFFORD, ROBERT D                806.000000   BERLIN        YB    MD WNSP744
HUGHES EXPERT TV SERVICE INC     806.000000   EASTON        YB    MD WNNE213
HULL, RONALD M                   157.620000   DELMAR        IB    MD WNXN308
HURLOCK VOLUNTEER FIRE CO INC     46.060000   HURLOCK       PF    MD KAP752
HURLOCK VOLUNTEER FIRE CO INC     46.400000   HURLOCK       PF    MD KAP752
HURLOCK, CITY OF                  39.820000   HURLOCK       PP    MD WNGV582
HURLOCK, CITY OF                 154.770000   HURLOCK       PP    MD KB33474
HURLOCK, CITY OF                 154.830000   HURLOCK       PP    MD KB33474
HURLOCK, KENNETH                 806.000000   HURLOCK       YB    MD WNQP229
HUTCHISON BROS                   461.500000   WILLIAMSBURG  IB    MD WRE733
HUTCHISON BROS                   466.500000   WILLIAMSBURG  IB    MD WRE733
HVS PARTNERS                     105.500000   SALISBURY     BF    MD WDVH
HVS PARTNERS                     105.500000   SALISBURY     BF    MD WLVW
HVS PARTNERS                     161.640000   SALISBURY     BA    MD KGU251
HVS PARTNERS                     161.670000   SALISBURY     BA    MD KGU251
HVS PARTNERS                     161.760000   SALISBURY     BA    MD WQA919
HVS PARTNERS                     948.000000   SALISBURY     BA    MD WMF468
HVS PARTNERS                     949.000000   SALISBURY     BA    MD WHF336
HVS PARTNERS/SALISBURY           946.500000   SALISBURY     BA    MD WLD856
IA CONSTRUCTION CORPORATION       47.520000   GEORGETOWN    IS    DE KJQ318
IA CONSTRUCTION CORPORATION       47.520000   SALISBURY     IS    MD KBT905
IA CONSTRUCTION CORPORATION       47.560000   GEORGETOWN    IS    DE KJQ318
IA CONSTRUCTION CORPORATION       47.560000   SALISBURY     IS    MD KBT905
INDEPENDENT CAB COMPANY          464.700000   BETHANY BEAC  IB    DE WNRK564
INDEPENDENT CAB COMPANY          469.700000   BETHANY BEAC  IB    DE WNRK564
INDIAN RIVER LAND CO INC         461.325000   OAK ORCHARD   IB    DE WNQB250
INDIAN RIVER LAND CO INC         466.325000   OAK ORCHARD   IB    DE WNQB250
INDIAN RIVER VOLUNTEER FIRE CO    33.580000   MILLSBORO     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.720000   LONG NECK     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.720000   MILLSBORO     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.720000   OAK ORCHARD   PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.780000   LONG NECK     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.780000   MILLSBORO     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.780000   OAK ORCHARD   PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.860000   LONG NECK     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.860000   MILLSBORO     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.860000   OAK ORCHARD   PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.880000   LONG NECK     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.880000   MILLSBORO     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.880000   OAK ORCHARD   PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.920000   LONG NECK     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.920000   MILLSBORO     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.920000   OAK ORCHARD   PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.960000   LONG NECK     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.960000   MILLSBORO     PF    DE KJS921
INDIAN RIVER VOLUNTEER FIRE CO    33.960000   OAK ORCHARD   PF    DE KJS921
INFO PAGE, INC.                  931.187500   SALISBURY     CD    MD KNKL541
INNER CITY PAGE INC              929.787500   SALISBURY     GS    MD WNSD490
INNOVATIVE CASH REGISTER INC     806.000000   SALISBURY     YB    MD WNMK854
INTERSTATE AMIESITE CORP         806.000000   DELMAR        YB    MD WNCW691
J A MOORE & SON INC              861.287500   WILLIAMSBURG  YX    MD WNAU531
J A MOORE & SON INC              862.287500   WILLIAMSBURG  YX    MD WNAU531
J A MOORE & SON INC              863.287500   WILLIAMSBURG  YX    MD WNAU531
J A MOORE & SON INC              864.287500   WILLIAMSBURG  YX    MD WNAU531
J A MOORE & SON INC              865.287500   WILLIAMSBURG  YX    MD WNAU531
J A MOORE & SONS CONSTRUCTION    806.000000   REHOBOTH BEA  YB    DE WNMR266
J A MOORE AND SONS               463.350000   OAK ORCHARD   IB    DE KNGP668
J A MOORE AND SONS               468.350000   OAK ORCHARD   IB    DE KNGP668
J COOPER ASPHALT PAVING INC      806.000000   EASTON        YB    MD WNQB285
J COOPER ASPHALT PAVING INC      808.487500   EASTON        GB    MD WNQC527
J COOPER ASPHALT PAVING INC      853.487500   EASTON        GB    MD WNQC527
J E SMITH INC                    157.560000   LEWES         IB    DE KNJC883
J G PARKS & SON INC              806.000000   MARDELA SPRI  YB    MD WNMP321
J J DELIVERY & SERVICE INC       154.570000   LAUREL        IB    DE WNUU649
J MARION BRYAN & SONS INC        464.200000   EASTON        IB    MD WNGE540
J MARION BRYAN & SONS INC        469.200000   EASTON        IB    MD WNGE540
J MELCHIORRE AND SONS INC        806.000000   LEWES         YB    DE WNXF273
J RAE INC                        461.525000   OAK ORCHARD   IB    DE KNAZ383
J RAE INC                        466.525000   OAK ORCHARD   IB    DE KNAZ383
J ROLAND DASHIELL & SONS INC     806.000000   SALISBURY     YB    MD WNQN638
J V WELLS COMPANY INC             30.680000   SHARPTOWN     IF    MD KXF861
J WAYNE MELVIN INC               806.000000   MILTON        YB    DE WNPJ684
J WILLIAM GORDY FUEL CO INC      806.000000   DELMAR        YB    MD WNSP742
JACK LYTE OF GEORGETOWN INC       35.020000   GEORGETOWN    IB    DE KB70270
JACK LYTE OF GEORGETOWN INC      154.600000   GEORGETOWN    IB    DE KB70270
JACKSON, GEORGE                  464.350000   WILLIAMSBURG  IB    MD WNBQ839
JADE RUN SOD FARM OF DELAWARE    464.875000   BETHEL        IB    DE WNRW734
JADE RUN SOD FARM OF DELAWARE    469.875000   BETHEL        IB    DE WNRW734
JAMES L CARPENTER AND SON INC    157.725000   MILTON        IS    DE WZW676
JAMES TRAVIS & SONS INC           47.480000   REHOBOTH BEA  IS    DE KLN421
JARMAN REFRIGERATION INC         806.000000   SALISBURY     YB    MD WNYE963
JEDADA INC                       806.000000   SALISBURY     YB    MD WNRO999
JEFF SMITH ELECTRIC INC          806.000000   PITTSVILLE    YB    MD WNZX907
JEFFS GREENHOUSES                154.600000   BETHEL        IB    DE KD28087
JENETTA, GIORGIO D               806.000000   CAMBRIDGE     YB    MD WNNB681
JERRYS PAINTING & REMODELING I   464.200000   EASTON        IB    MD KNCF210
JERRYS PAINTING & REMODELING I   469.200000   EASTON        IB    MD KNCF210
JERSCHEID DETECTIVE AGENCY       461.775000   EDEN          IB    MD WNUE389
JESSE F DISHAROON MASONRY        806.000000   FRUITLAND     YB    MD WNDL939
JESTER, GREGORY E                806.000000   SEAFORD       YB    DE WNPG468
JGRC INC                         806.000000   SEAFORD       YB    DE WNLA964
JOHN F TILGHMAN & SONS INC       461.050000   WILLARDS      IB    MD WNHR311
JOHN F TILGHMAN & SONS INC       462.175000   SMITHVILLE    IB    MD WNHR311
JOHN F TILGHMAN & SONS INC       466.050000   WILLARDS      IB    MD WNHR311
JOHN F TILGHMAN & SONS INC       467.175000   SMITHVILLE    IB    MD WNHR311
JOHN F TILGHMAN & SONS INC       467.175000   WILLARDS      IB    MD WNHR311
JOHN H HANSON & CO               461.025000   EDEN          IB    MD WNKR217
JOHN H HANSON & CO               461.025000   SALISBURY     IB    MD WNKR217
JOHN H HANSON & CO               466.025000   EDEN          IB    MD WNKR217
JOHN H HANSON & CO               466.025000   SALISBURY     IB    MD WNKR217
JOHN H PLUMMER & ASSOC INC       151.625000   SALISBURY     IB    MD KD50865
JOHN H PLUMMER & ASSOC INC       154.570000   SALISBURY     IB    MD KD50865
JOHN LIPPINCOTT SERVICES INC     806.000000   EASTON        YB    MD WNJU576
JOHN N WRIGHT JR INC             806.000000   FEDERALSBURG  YB    MD WNQD583
JOHN P SEYMOUR INC               806.000000   OLNEY         YB    MD WNUJ336
JOHNSON JR, HENRY C              157.560000   SELBYVILLE    IB    DE KTE948
JOHNSON LOGGING COMPANY INC      806.000000   EASTON        YB    MD WNNY208
JOHNSON SR, ROGER                 35.060000   FRUITLAND     IB    MD WNRH851
JOHNSON, DAVID L                 806.000000   DELMAR        YB    MD WNUC609
JOHNSONS SEWER & DRAIN CONTRAC   461.500000   WILLIAMSBURG  IB    MD KNEV214
JOHNSONS SEWER & DRAIN CONTRAC   466.500000   EASTON        IB    MD KNEV214
JONES, ELIZABETH L               861.687500   SALISBURY     YX    MD WNQQ859
JONES, ELIZABETH L               862.687500   SALISBURY     YX    MD WNQQ859
JONES, ELIZABETH L               863.687500   SALISBURY     YX    MD WNQQ859
JONES, ELIZABETH L               864.687500   SALISBURY     YX    MD WNQQ859
JONES, ELIZABETH L               865.687500   SALISBURY     YX    MD WNQQ859
JOSEPH R SMITH INC               464.400000   WILLIAMSBURG  IB    MD KNHF713
K & R ELECTRICAL SERVICE         806.000000   SALISBURY     YB    MD WNPF283
